post_type,caption,like_count,comment_count,date,time,engagement_rate
Carousel,"['sumedang', 'saing', 'sengit', 'tim', 'guru', 'indonesia', 'tim', 'robotika', 'eepis', 'intelligent', 'robot', 'abu', 'eira', 'pens', 'hasil', 'raih', 'juara', 'ajang', 'kontes', 'robot', 'abu', 'indonesia', 'krai', 'kompetisi', 'selenggara', 'senin', 'selasa', 'gor', 'futsal', 'institut', 'teknologi', 'bandung', 'itb', 'jatinangor', 'kategori', 'tema', 'robot', 'basketball', 'ajang', 'tim', 'eira', 'kerah', 'robot', 'andal', 'robot', 'nama', 'arcane', 'milik', 'mekanisme', 'passing', 'shooting', 'robot', 'nama', 'dbrayon', 'mekanisme', 'dribble', 'shooting', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'banggapens', 'kampusvokasi', 'kampustradisijuara', 'kampusinovasi', 'krai', 'krai', 'kri', 'roadtokrai', 'belmawa', 'kontesrobotabuindonesia']",1716,7,2025-07-10,07:32:28,5.503385716110898
Image,"['selamat', 'sukses', 'capai', 'tim', 'robot', 'eira', 'pens', 'juara', 'kontes', 'robot', 'abu', 'indonesia', 'krai', 'selenggara', 'kampus', 'itb', 'jatinangor', 'sumedang', 'tanggal', 'juli', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisainterberdampak', 'kampusinovasi', 'krai']",1785,11,2025-07-09,13:58:13,5.736552957710489
Image,"['selamat', 'tanding', 'tim', 'robot', 'eira', 'pens', 'ajang', 'kontes', 'robot', 'abu', 'indonesia', 'krai', 'itb', 'moga', 'semangat', 'tanding', 'raih', 'juara', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'krai']",1117,2,2025-07-07,15:50:09,3.5741663472594865
Carousel,"['politeknik', 'elektronika', 'negeri', 'pens', 'selenggara', 'final', 'project', 'competition', 'fpc', 'selasa', 'kamis', 'ruang', 'auditorium', 'lantai', 'gedung', 'pascasarjana', 'pens', 'giat', 'tampil', 'karya', 'inovasi', 'mahasiswa', 'tingkat', 'cermin', 'kolaborasi', 'teknologi', 'kreativitas', 'solusi', 'aplikatif', 'butuh', 'industri', 'masyarakat', 'acara', 'ajang', 'strategis', 'nilai', 'apresiasi', 'promosi', 'hasil', 'riset', 'proyek', 'mahasiswa', 'lintas', 'program', 'studi', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens', 'fpc', 'fpc']",1069,5,2025-07-04,20:35:53,3.4304331161364505
Carousel,"['direktur', 'politeknik', 'elektronika', 'negeri', 'pens', 'periode', 'dring', 'ir', 'arif', 'irwansyah', 'st', 'meng', 'resmi', 'lantik', 'wakil', 'direktur', 'jabat', 'buah', 'upacara', 'langsung', 'khidmat', 'lingkung', 'kampus', 'pens', 'selasa', 'ruang', 'innovation', 'start', 'up', 'lantai', 'gedung', 'pascasarjana', 'lantik', 'serah', 'terima', 'jabat', 'wakil', 'direktur', 'periode', 'jabat', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens']",846,2,2025-07-02,10:04:39,2.7085728887185385
Video,"['pens', 'kampus', 'sumenep', 'lamongan', 'pens', 'kampus', 'negeri', 'satusatunya', 'akreditasi', 'unggul', 'ujung', 'timur', 'pulau', 'madura', 'sumenep', 'penasaran', 'gasss', 'ayo', 'poin', 'rek', 'peluang', 'daftar', 'mahasiswa', 'simandiri', 'gelombang', 'daftar', 'simandiri', 'gel', 'juli', 'informasi', 'resmi', 'daftar', 'mahasiswa', 'kunjung', 'web', 'pmbpensacid', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens', 'penskampussumenep', 'sumenep']",976,36,2025-06-30,18:49:04,3.232400664366935
Video,"['lhoo', 'rek', 'satusatu', 'kampus', 'negeri', 'lamongan', 'jurusane', 'relate', 'kondisi', 'dunia', 'digital', 'mesa', 'rek', 'gaass', 'poin', 'yo', 'rek', 'peluang', 'daftar', 'mahasiswa', 'simandiri', 'gelombang', 'daftar', 'simandiri', 'gel', 'juli', 'informasi', 'resmi', 'daftar', 'mahasiswa', 'kunjung', 'web', 'pmbpensacid', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens', 'penskampuslamongan']",1567,50,2025-06-30,16:03:38,5.1648141050210805
Image,"['selamat', 'islam', 'muharram', 'h', 'mari', 'momen', 'kuat', 'iman', 'luas', 'kualitas', 'wujud', 'cita', 'asa', 'lahir', 'calon', 'bangsa', 'dampak', 'moga', 'bawa', 'berkah', 'damai', 'maju', 'aamiin', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens', 'tahunbaruislamh']",191,0,2025-06-26,20:13:19,0.610067714322218
Video,"['semangat', 'buka', 'akses', 'didik', 'luas', 'hoshizora', 'foundation', 'politeknik', 'elektronika', 'negeri', 'pens', 'laku', 'audiensi', 'dr', 'berry', 'juliandi', 'msi', 'plt', 'direktur', 'belmawa', 'ditjen', 'dikti', 'mei', 'audiensi', 'kenal', 'program', 'beasiswa', 'vivoindonesia', 'vivo', 'nexgen', 'scholars', 'dukung', 'penuh', 'ukt', 'mahasiswa', 'd', 'pens', 'ajar', 'audiensi', 'wujud', 'nyata', 'kolaborasi', 'sektor', 'industri', 'kemdiktisaintek', 'didik', 'organisasi', 'sosial', 'bersamasama', 'cetak', 'generasi', 'muda', 'unggul', 'bidang', 'teknologi', 'terima', 'kasih', 'dr', 'berry', 'dukungannyasemoga', 'anak', 'muda', 'lang', 'tuju', 'berkat', 'akses', 'didik', 'tara', 'kemdiktisaintek', 'perguruantinggi', 'audiensi', 'beasiswa', 'vivo', 'vivonexgenscholars', 'beasiswavivo', 'hoshizora', 'hoshizorafoundation', 'mahasiswaberdampak', 'kampusberdampak', 'diktisaintekberdampak']",250,8,2025-06-21,15:46:00,0.8240705251054044
Carousel,"['bangun', 'kampus', 'dampak', 'jawa', 'timur', 'guru', 'ruang', 'akademik', 'ilmu', 'ruang', 'hidup', 'tumbuh', 'nilai', 'gerak', 'ubah', 'semai', 'harap', 'semangat', 'paradigma', 'kampus', 'dampak', 'dorong', 'kuat', 'kemdiktisaintek', 'gera', 'diktisaintek', 'dampak', 'kamis', 'juni', 'dirjen', 'dikti', 'khairul', 'munadi', 'menghdiri', 'titik', 'strategis', 'didik', 'wilayah', 'jawa', 'timur', 'universitas', 'airlangga', 'politeknik', 'elektronika', 'negeri', 'pens', 'lldikti', 'wilayah', 'vii', 'temu', 'dialog', 'beliau', 'bawa', 'pesan', 'kampus', 'hadir', 'masyarakat', 'gerak', 'solusi', 'simpul', 'transformasi', 'sosial', 'kampus', 'lahir', 'pikir', 'kritis', 'tumbuh', 'solutif', 'tantang', 'anggur', 'muda', 'didik', 'senjang', 'kompetensi', 'dinamika', 'revolusi', 'teknologi', 'guru', 'harap', 'ambil', 'peran', 'aktif', 'mitra', 'pembangunantidak', 'bentuk', 'lulus', 'bentuk', 'arah', 'paradigma', 'kampus', 'dampak', 'kemdiktisaintek', 'dorong', 'guru', 'jalin', 'kolaborasi', 'erat', 'dunia', 'usaha', 'perintah', 'daerah', 'masyarakat', 'nilai', 'inklusivitas', 'adaptabilitas', 'manfaat', 'kampuskampus', 'indonesia', 'masuk', 'jawa', 'timur', 'harap', 'butuh', 'riil', 'wilayah', 'inspirasi', 'ubah', 'skala', 'luas', 'gera', 'program', 'buah', 'panggil', 'moral', 'ilmu', 'henti', 'ruang', 'kelas', 'riset', 'kertas', 'kampus', 'ide', 'aksi', 'inovasi', 'daya', 'masyarakat', 'mari', 'kuat', 'tekad', 'didik', 'timba', 'ilmu', 'ruang', 'tumbuh', 'harap', 'cipta', 'dampak', 'nyata', 'indonesia', 'diktisaintekberdampak', 'kampusberdampak', 'kolaborasiberdampak']",868,3,2025-06-19,18:14:39,2.7820365401814238
Carousel,"['semangat', 'penuh', 'optimisme', 'kolaborasi', 'politeknik', 'elektronika', 'negeri', 'pens', 'selenggara', 'orasi', 'ilmiah', 'rangka', 'dies', 'natalis', 'kemas', 'sidang', 'buka', 'senat', 'selasa', 'usung', 'tema', 'semangat', 'kreasi', 'sinergi', 'semarak', 'inovasi', 'kuat', 'pens', 'dampak', 'orasi', 'prof', 'dr', 'khairul', 'munadi', 'st', 'meng', 'direktur', 'jenderal', 'didik', 'kemdiktisaintek', 'beliau', 'refleksi', 'historis', 'momentum', 'strategis', 'peran', 'politeknik', 'institusi', 'vokasi', 'unggul', 'nasional', 'dorong', 'indonesia', 'tuju', 'emas', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'banggapens', 'kampusinovasi', 'dirjendikti', 'diesnatpens']",579,1,2025-06-17,17:29:31,1.8525616455857925
Image,"['orasi', 'ilmiah', 'dies', 'natalis', 'pens', 'mari', 'bersamasama', 'hadir', 'raya', 'momen', 'spesial', 'dies', 'natalis', 'pens', 'tokoh', 'inspiratif', 'didik', 'indonesia', 'semangat', 'kreasi', 'sinergi', 'semarak', 'inovasi', 'kuat', 'pens', 'dampak', 'narasumber', 'prof', 'dr', 'khoirul', 'munadi', 'st', 'meng', 'direktur', 'jenderal', 'didik', 'menteri', 'didik', 'sains', 'teknologi', 'selasa', 'juni', 'wib', 'auditorium', 'lt', 'gedung', 'pascasarjana', 'pens', 'live', 'youtube', 'pens', 'tv', 'momen', 'penuh', 'inspirasi', 'luas', 'wawas', 'bangun', 'kolaborasi', 'dampak', 'diesnatalispens', 'pensberdampak', 'orasiilmiah', 'kampusinovasi', 'pens', 'diktisaintekberdampak', 'banggapens']",126,0,2025-06-16,15:46:07,0.4024530471444997
Image,"['mmb', 'fest', 'is', 'coming', 'ledak', 'kreativitas', 'bareng', 'inspirator', 'hebat', 'rekam', 'ekspresi', 'batas', 'panggung', 'bintang', 'dary', 'muammar', 'content', 'creator', 'daun', 'jauhari', 'akhmad', 'nur', 'hasimsst', 'mt', 'pakar', 'animasi', 'd', 'mmb', 'pens', 'thania', 'wahyu', 'anandita', 'presenter', 'jtv', 'alumni', 'inspiratif', 'sabtu', 'juni', 'wib', 'auditorium', 'lt', 'gedung', 'pascasarjana', 'pens', 'gratis', 'kuota', 'batas', 'buka', 'upgrade', 'skill', 'networking', 'fomo', 'yaa', 'scan', 'qrnya', 'langsung', 'daftar', 'info', 'wa', 'email', 'mmbfestivalpensgmailcom', 'mmbfestival', 'pensmmb', 'awardingday', 'personalbranding', 'animasid', 'mmbbangga', 'mmbhebat']",3,1,2025-06-15,08:40:48,0.0127762872109365
Carousel,"['selamat', 'mahasiswa', 'pens', 'jalur', 'simandiri', 'gelombang', 'gabung', 'inovasi', 'harum', 'nama', 'almamater', 'orang', 'tua', 'negeri', 'cek', 'informasi', 'resmi', 'daftar', 'ulang', 'web', 'pmbpensacid', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'banggapens', 'kampusinovasi', 'diktisaintekberdampak', 'simandiripens']",942,83,2025-06-13,16:34:21,3.2739235978024785
Image,"['selamat', 'raya', 'idul', 'adha', 'h', 'idul', 'adha', 'ajar', 'korban', 'hati', 'ajar', 'ikhlas', 'lepas', 'tunduk', 'ilahi', 'moga', 'korban', 'laku', 'bawa', 'berkah', 'selamat', 'raya', 'penuh', 'syukur', 'peduli', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens', 'iduladhah']",220,1,2025-06-06,08:08:32,0.7058898684042417
Carousel,"['talkshow', 'tajuk', 'napak', 'tilas', 'sorot', 'utama', 'buka', 'dies', 'natalis', 'pens', 'gelar', 'senin', 'auditorium', 'lt', 'gedung', 'pascasarjana', 'direktur', 'periode', 'pimpin', 'hadir', 'narasumber', 'prof', 'dr', 'ir', 'mohammad', 'nuh', 'dea', 'prof', 'ir', 'dadet', 'pramadihanto', 'meng', 'phd', 'dr', 'zainal', 'arief', 'st', 'mt', 'aliridho', 'barakbah', 'skom', 'phd', 'narasumber', 'papar', 'bijak', 'capai', 'transformasi', 'institusi', 'reflektif', 'diskusi', 'kuat', 'paham', 'sivitas', 'akademika', 'kena', 'arah', 'kembang', 'pens', 'institusi', 'vokasi', 'teknologi', 'adaptif', 'hadap', 'tantang', 'nasional', 'global', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens', 'diesnatalispens']",870,1,2025-06-05,08:34:08,2.7820365401814238
Video,"['pens', 'politeknik', 'elektronika', 'negeri', 'yoiki', 'rek', 'politeknik', 'no', 'seasia', 'tenggara', 'praktik', 'teori', 'lab', 'kece', 'koyo', 'game', 'energi', 'manufaktur', 'proposal', 'teliti', 'program', 'd', 's', 'terap', 'kampus', 'lamongan', 'sumenep', 'jurus', 'akeh', 'pol', 'teko', 'teknik', 'elektro', 'komputer', 'energi', 'sampek', 'multimedia', 'kreatif', 'simandiri', 'pens', 'sek', 'buka', 'gel', 'prestasi', 'sd', 'juni', 'gel', 'utbk', 'sd', 'juni', 'gel', 'tentatif', 'juli', 'daftar', 'nang', 'pmbpensacid', 'follow', 'instagram', 'penseepis', 'gawe', 'info', 'luwih', 'tag', 'konco', 'seng', 'butuh', 'info', 'iki']",5146,152,2025-06-03,20:19:17,16.922192410885398
Image,"['selamat', 'sukses', 'politeknik', 'elektronika', 'negeri', 'urut', 'kampus', 'bidang', 'inovasi', 'indonesia', 'versi', 'scimago', 'sumber', 'bentuk', 'komitmen', 'pens', 'kampus', 'inovasi', 'cetak', 'lulus', 'kualitas', 'jalur', 'seleksi', 'simandiri', 'pens', 'buka', 'informasi', 'daftar', 'mahasiswa', 'kunjung', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'banggapens', 'inovasiterbaik', 'scimago']",3536,33,2025-06-03,15:50:35,11.399642263958096
Carousel,"['selamat', 'juang', 'tim', 'bamantara', 'eepisat', 'pens', 'luncur', 'inovasi', 'bidang', 'teknik', 'antariksa', 'indonesia', 'kancah', 'dunia', 'ajang', 'gengsi', 'cansat', 'competition', 'american', 'astronautical', 'society', 'aas', 'slide', 'minggu', 'tim', 'bamantara', 'eepisat', 'pens', 'pamit', 'mohon', 'doa', 'dukung', 'direktur', 'pens', 'dr', 'ing', 'ir', 'arif', 'irwansyah', 'st', 'meng', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'banggapens', 'kampusinovasi', 'kampustradisijuara', 'cansatcompetition', 'bamantaraeepisat']",1069,6,2025-06-02,14:31:33,3.4336271879391846
Image,"['selamat', 'mahasiswa', 'pens', 'jalur', 'snbt', 'gabung', 'inovasi', 'harum', 'nama', 'almamater', 'orang', 'tua', 'negeri', 'update', 'check', 'informasi', 'kena', 'daftar', 'ulang', 'web', 'pmbpensacid', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'banggapens', 'kampusinovasi', 'diktisaintekberdampak', 'snbt']",1426,146,2025-05-28,15:47:51,5.021080873898045
Carousel,"['creativity', 'station', 'agenda', 'community', 'service', 'mahasiswa', 'indonesia', 'korea', 'gabung', 'giat', 'asah', 'teamwork', 'komunikasi', 'temu', 'solusi', 'simak', 'timeline', 'nya', 'link', 'registration', 'pensidprojectbee', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens', 'projectbee']",304,2,2025-05-28,10:35:34,0.9773859716366424
Image,"['opening', 'dies', 'natalis', 'pens', 'semangat', 'kreasi', 'sinergi', 'semarak', 'inovasi', 'kuat', 'pens', 'dampak', 'mari', 'raya', 'jalan', 'pens', 'cetak', 'inovasi', 'dampak', 'nyata', 'bangsa', 'senin', 'juni', 'wib', 'selesai', 'auditorium', 'lt', 'gedung', 'pascasarjana', 'pens', 'acara', 'spesial', 'putar', 'video', 'dokumenter', 'talkshow', 'inspiratif', 'napak', 'tilas', 'pens', 'launching', 'dies', 'natalis', 'pens', 'potong', 'tumpeng', 'simbol', 'syukur', 'ayo', 'hadir', 'semangat', 'inovasi', 'padam', 'pens', 'pensberdampak', 'diesnatalispens', 'kampusinovasi']",503,2,2025-05-28,08:53:50,1.6130062603807334
Image,"['keluarga', 'politeknik', 'elektronika', 'negeri', 'megucapkan', 'selamat', 'sukses', 'lantik', 'dr', 'ing', 'ir', 'arif', 'irwansyah', 'st', 'meng', 'direktur', 'pens', 'periode', 'selamat', 'tugas', 'moga', 'senantiasa', 'lancar', 'emban', 'amanah', 'dampak', 'positif', 'maju', 'institusi', 'didik', 'indonesia', 'inspirasi', 'civitas', 'akademika', 'pens', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens', 'direkturpens']",2105,16,2025-05-27,13:26:20,6.77462629359908
Image,"['keluarga', 'politeknik', 'elektronika', 'negeri', 'megucapkan', 'terima', 'kasih', 'abdi', 'dedikasi', 'aliridho', 'barakbah', 'skom', 'phd', 'direktur', 'pens', 'periode', 'moga', 'prestasi', 'sukses', 'capai', 'inspirasi', 'maju', 'pens', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens', 'direkturpens']",1603,4,2025-05-27,13:24:03,5.132873386993739
Carousel,"['kantor', 'akuntan', 'publik', 'kap', 'luthfi', 'muhammad', 'rekan', 'ikan', 'apresiasi', 'politeknik', 'elektronika', 'negeri', 'pens', 'upa', 'opini', 'wajar', 'kecuali', 'wtp', 'lapor', 'uang', 'anggar', 'agenda', 'exit', 'meeting', 'kamis', 'ruang', 'rapat', 'lantai', 'gedung', 'pascasarjana', 'hadir', 'ahmad', 'muhajir', 'ma', 'ak', 'cpa', 'asean', 'cpa', 'emir', 'faishal', 'baihaqi', 'mba', 'partners', 'kap', 'luthfi', 'muhammad', 'rekan', 'hadir', 'direktur', 'pens', 'aliridho', 'barakbah', 'skom', 'phd', 'damping', 'jajar', 'direksi', 'unit', 'kait', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens']",770,3,2025-05-23,07:55:53,2.469017503513479
Carousel,"['launching', 'cansat', 'nurturing', 'the', 'next', 'space', 'generation', 'through', 'collaboration', 'and', 'innovation', 'join', 'us', 'for', 'an', 'inspiring', 'event', 'hosted', 'by', 'the', 'bamantara', 'eepisat', 'team', 'as', 'we', 'take', 'a', 'giant', 'leap', 'toward', 'the', 'future', 'of', 'space', 'exploration', 'date', 'wednesday', 'may', 'time', 'end', 'location', 'mini', 'theater', 'lt', 'graduate', 'building', 'pens', 'live', 'streaming', 'on', 'youtube', 'eepisat', 'register', 'now', 'contact', 'person', 'raisha', 'featuring', 'fikri', 'rahman', 'hakim', 'people', 'development', 'specialist', 'at', 'psn', 'nia', 'asmady', 'manager', 'of', 'space', 'technology', 'at', 'psn', 'free', 'open', 'to', 'public', 'benefits', 'explore', 'careers', 'in', 'the', 'space', 'industry', 'get', 'exclusive', 'insights', 'from', 'space', 'experts', 'understand', 'the', 'cansat', 'competition', 'mission', 'dont', 'miss', 'the', 'chance', 'to', 'connect', 'learn', 'and', 'be', 'part', 'of', 'indonesias', 'growing', 'space', 'community', 'eepisat', 'bamantara', 'garudakujayadiangkasa', 'spacegeneration', 'cansat', 'pens', 'spaceinnovation']",214,2,2025-05-21,17:45:56,0.6899195093905711
Carousel,"['momentum', 'bentuk', 'organisasi', 'budi', 'utomo', 'pens', 'gelar', 'upacara', 'bangkit', 'nasional', 'selasa', 'giat', 'auditorium', 'lt', 'gedung', 'pascasarjana', 'khidmat', 'sivitas', 'akademika', 'pens', 'prof', 'amang', 'sudarsono', 'st', 'phd', 'tindak', 'bina', 'upacara', 'usung', 'tema', 'bangkit', 'wujud', 'indonesia', 'kuat', 'refleksi', 'peran', 'elemen', 'bangsa', 'bangun', 'nasional', 'berita', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'banggapens', 'kampusvokasi', 'kampustradisijuara', 'kampusinovasi', 'harikebangkitannasional', 'harkitnas']",315,1,2025-05-21,16:17:48,1.0093266896639836
Image,"['gt', 'students', 'final', 'project', 'game', 'playtest', 'is', 'an', 'exceptional', 'chance', 'for', 'all', 'game', 'enthusiasts', 'to', 'dive', 'into', 'the', 'development', 'process', 'you', 'will', 'experience', 'a', 'variety', 'of', 'original', 'games', 'crafted', 'by', 'students', 'provide', 'invaluable', 'feedback', 'to', 'the', 'creators', 'and', 'play', 'a', 'crucial', 'role', 'in', 'perfecting', 'the', 'games', 'ahead', 'of', 'their', 'release', 'dont', 'miss', 'out', 'on', 'the', 'fun', 'and', 'the', 'opportunity', 'to', 'win', 'exciting', 'prizes']",437,2,2025-05-20,19:28:21,1.402197521400281
Carousel,"['tuju', 'dies', 'natalis', 'pens', 'tema', 'semangat', 'kreasi', 'sinergi', 'semarak', 'inovasi', 'kuat', 'pens', 'dampak', 'logo', 'makna', 'logo', 'unduh', 'pensidlogodiesnatpens', 'komunikasi', 'visual', 'lingkung', 'pens', 'yuk', 'semarak', 'dies', 'natalis', 'pens', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens', 'diesnatpens']",760,2,2025-05-18,16:04:23,2.433882713683404
Carousel,"['ponorogo', 'politeknik', 'elektronika', 'negeri', 'pens', 'kolaborasi', 'smkn', 'jenang', 'smk', 'pemda', 'ponorogo', 'program', 'katalisator', 'mitra', 'berdikari', 'riset', 'inovasi', 'bas', 'potensi', 'daerah', 'tujuh', 'inovasi', 'riset', 'kerja', 'libat', 'guru', 'siswa', 'rencana', 'implementasi', 'daerah', 'pudak', 'ponorogo', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampus', 'inovasi', 'banggapens']",487,1,2025-05-15,08:06:51,1.5587070397342533
Carousel,"['post', 'kumpul', 'proposal', 'pkm', 'seleksi', 'internal', 'halo', 'sobat', 'km', 'pens', 'ketidakpastian', 'pkm', 'momen', 'ditunggutunggu', 'ide', 'kreatif', 'inovatif', 'wujud', 'pkm', 'proposal', 'langkah', 'pimnas', 'info', 'cp', 'group', 'wa', 'koordinasi', 'pensidlinkbermanfaatpkm', 'salam', 'pkm', 'center', 'pens', 'pkmpens', 'pimnas', 'pensmenujujuara']",231,0,2025-05-09,14:51:50,0.737830586431583
Carousel,"['politeknik', 'elektronika', 'negeri', 'pens', 'gelar', 'giat', 'audiensi', 'kait', 'program', 'beasiswa', 'vivo', 'nexgen', 'scholars', 'hoshizora', 'foundation', 'vivo', 'indonesia', 'undang', 'direktorat', 'ajar', 'mahasiswa', 'belmawa', 'menteri', 'didik', 'sains', 'teknologi', 'kemdiktisaintek', 'rabu', 'ruang', 'rapat', 'direktur', 'lantai', 'gedung', 'pascasarjana', 'hadir', 'langsung', 'plt', 'direktur', 'belmawa', 'dr', 'berry', 'juliandi', 'msi', 'sambut', 'hangat', 'direktur', 'pens', 'aliridho', 'barakbah', 'skom', 'phd', 'jajar', 'direksi', 'wakil', 'hoshizora', 'foundation', 'vivo', 'indonesia', 'lengkap', 'baca', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens']",455,3,2025-05-09,10:41:30,1.4628848856522294
Image,"['direktur', 'civitas', 'akademika', 'politeknik', 'elektronika', 'negeri', 'selamat', 'sukses', 'luncur', 'program', 'diktisaintek', 'dampak', 'moga', 'program', 'tuju', 'arah', 'bijak', 'menteri', 'tuju', 'tingkat', 'kualitas', 'didik', 'sains', 'teknologi', 'indonesia', 'pens', 'guru', 'komitmen', 'tantang', 'kembang', 'zaman', 'dampak', 'masyarakat', 'negeri', 'politeknik', 'politeknikjoss', 'pens', 'pensjoss', 'diktisaintekberdampak', 'kampusinovasi', 'banggapens']",426,2,2025-05-08,13:32:34,1.3670627315702055
Carousel,"['cari', 'calon', 'mahasiswa', 'kuliah', 'gratis', 'lulus', 'mimpi', 'kuliah', 'jurus', 'sainsteknik', 'yuk', 'rapat', 'hoshimin', 'spill', 'beasiswa', 'vivo', 'full', 'cover', 'uktmu', 'semester', 'nama', 'beasiswa', 'vivo', 'nexgen', 'scholars', 'nahh', 'khusus', 'orang', 'pilih', 'beasiswa', 'tara', 'ukt', 'lulus', 'tarik', 'yuk', 'swipe', 'info', 'lengkap']",1747,51,2025-05-08,09:06:38,5.7429411013159575
