post_type,caption,like_count,comment_count,date,time,engagement_rate
Image,selamat hari raya idul adha h idul adha ajar kita tentang korban hati yang ajar ikhlas lepas dan tunduk pada ilahi moga tiap korban yang kita laku bawa berkah selamat raya dengan penuh syukur dan peduli politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens iduladhah,220,1,2025-06-06,08:08:32,0.7058898684042417
Carousel,talkshow tajuk napak tilas jadi sorot utama dalam buka dies natalis ke pens yang gelar pada senin di auditorium lt gedung pascasarjana empat direktur dari periode pimpin belum hadir bagai narasumber yaitu prof dr ir mohammad nuh dea prof ir dadet pramadihanto meng phd dr zainal arief st mt dan aliridho barakbah skom phd para narasumber papar bijak capai dan transformasi institusi cara reflektif diskusi ini kuat paham sivitas akademika kena arah kembang pens bagai institusi vokasi teknologi yang adaptif dalam hadap tantang nasional dan global lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens diesnatalispens,870,1,2025-06-05,08:34:08,2.7820365401814233
Video,pens politeknik elektronika negeri jawab yoiki rek politeknik no seasia tenggara praktik teori lab kece koyo game energi manufaktur proposal teliti banyak program d s terap kampus di lamongan sumenep jurus akeh pol teko teknik elektro komputer energi sampek multimedia kreatif simandiri pens sek buka gel prestasi sd juni gel utbk sd juni gel tentatif juli daftar nang pmbpensacid follow instagram penseepis gawe info luwih lanjut tag konco seng butuh info iki,5146,152,2025-06-03,20:19:17,16.922192410885398
Image,selamat dan sukses politeknik elektronika negeri tempat urut pertama kampus dengan bidang inovasi baik di indonesia versi scimago sumber bentuk komitmen pens jadi kampus baik dalam inovasi dan cetak lulus kualitas jalur seleksi simandiri pens masih buka informasi daftar mahasiswa baru kunjung politeknik politeknikjoss pens pensjoss banggapens inovasiterbaik scimago,3536,33,2025-06-03,15:50:35,11.399642263958095
Carousel,selamat juang tim bamantara eepisat pens yang siap luncur inovasi bidang teknik antariksa indonesia di kancah dunia dalam ajang gengsi cansat competition yang ada oleh american astronautical society aas slide pada hari minggu tim bamantara eepisat pens pamit mohon doa dan dukung kepada direktur pens dr ing ir arif irwansyah st meng politeknik politeknikjoss pens pensjoss banggapens kampusinovasi kampustradisijuara cansatcompetition bamantaraeepisat,1069,6,2025-06-02,14:31:33,3.4336271879391846
Image,selamat datang mahasiswa baru pens jalur snbt siap untuk gabung sama buat inovasi harum nama almamater orang tua hingga negeri pasti selalu update dan check informasi kena daftar ulang di web pmbpensacid politeknik politeknikjoss pens pensjoss banggapens kampusinovasi diktisaintekberdampak snbt,1426,146,2025-05-28,15:47:51,5.021080873898045
Carousel,creativity station agenda community service untuk mahasiswa indonesia dan korea gabung sama dalam giat ini untuk asah teamwork dan mampu komunikasi untuk temu solusi simak timeline nya link registration pensidprojectbee politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens projectbee,304,2,2025-05-28,10:35:34,0.9773859716366424
Image,opening dies natalis ke pens semangat kreasi dan sinergi semarak inovasi kuat pens dampak mari sama kita raya jalan luar biasa pens lama tahun dalam cetak inovasi dan beri dampak nyata bagi bangsa senin juni pukul wib selesai auditorium lt gedung pascasarjana pens acara spesial putar video dokumenter talkshow inspiratif napak tilas pens launching dies natalis ke pens potong tumpeng bagai simbol rasa syukur dan sama ayo hadir dan jadi bagi dari semangat inovasi yang tak pernah padam pens pensberdampak diesnatalispens kampusinovasi,503,2,2025-05-28,08:53:50,1.6130062603807334
Image,keluarga besar politeknik elektronika negeri megucapkan selamat dan sukses atas lantik bapak dr ing ir arif irwansyah st meng bagai direktur pens periode selamat tugas moga senantiasa beri lancar dalam emban amanah dan dampak positif bagi maju institusi didik di indonesia serta selalu jadi inspirasi bagi civitas akademika pens politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens direkturpens,2105,16,2025-05-27,13:26:20,6.77462629359908
Image,keluarga besar politeknik elektronika negeri megucapkan terima kasih atas abdi dan dedikasi kepada bapak aliridho barakbah skom phd bagai direktur pens periode moga prestasi dan sukses yang telah capai dapat jadi inspirasi untuk maju pens politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens direkturpens,1603,4,2025-05-27,13:24:03,5.132873386993739
Carousel,kantor akuntan publik kap luthfi muhammad dan rekan ikan apresiasi kepada politeknik elektronika negeri pens upa opini wajar tanpa kecuali wtp atas lapor uang tahun anggar pada agenda exit meeting yang ada pada kamis di ruang rapat lantai tiga gedung pascasarjana hadir oleh ahmad muhajir ma ak cpa asean cpa dan emir faishal baihaqi se mba selaku partners dari kap luthfi muhammad dan rekan serta hadir pula direktur pens aliridho barakbah skom phd dengan damping jajar direksi serta unit kait lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens,770,3,2025-05-23,07:55:53,2.469017503513479
Carousel,launching cansat nurturing the next space generation through collaboration and innovation join us for an inspiring event hosted by the bamantara eepisat team as we take a giant leap toward the future of space exploration date wednesday may time end location mini theater lt graduate building pens live streaming on youtube eepisat register now contact person raisha featuring fikri rahman hakim people development specialist at psn nia asmady manager of space technology at psn free open to public benefits explore careers in the space industry get exclusive insights from space experts understand the cansat competition mission dont miss the chance to connect learn and be part of indonesias growing space community eepisat bamantara garudakujayadiangkasa spacegeneration cansat pens spaceinnovation,214,2,2025-05-21,17:45:56,0.6899195093905711
Carousel,dalam momentum tahun bentuk organisasi budi utomo pens usai gelar upacara ingat hari bangkit nasional pada selasa giat ini tempat di auditorium lt gedung pascasarjana dan ikut cara khidmat oleh sivitas akademika pens dengan prof amang sudarsono st phd yang tindak selaku bina upacara usung tema bangkit sama wujud indonesia kuat ingat sebut jadi sempat refleksi peran penting seluruh elemen bangsa bagi bangun nasional berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss banggapens kampusvokasi kampustradisijuara kampusinovasi harikebangkitannasional harkitnas,315,1,2025-05-21,16:17:48,1.0093266896639836
Image,gt students final project game playtest is an exceptional chance for all game enthusiasts to dive into the development process you will experience a variety of original games crafted by students provide invaluable feedback to the creators and play a crucial role in perfecting the games ahead of their release dont miss out on the fun and the opportunity to win exciting prizes,437,2,2025-05-20,19:28:21,1.402197521400281
Carousel,tuju dies natalis ke pens dengan tema semangat kreasi dan sinergi semarak inovasi kuat pens dampak ikut ini logo dan makna logo ini dapat unduh pada pensidlogodiesnatpens dan tambah ke seluruh komunikasi visual yang ada di lingkung pens yuk sama semarak dies natalis ke pens politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens diesnatpens,760,2,2025-05-18,16:04:23,2.4338827136834036
Carousel,ponorogo politeknik elektronika negeri pens kolaborasi dengan smkn jenang dan smk pemda ponorogo dalam program katalisator mitra berdikari lalu riset sama beberapa inovasi bas potensi daerah dapat tujuh inovasi yang riset dan kerja libat guru dan siswa rencana akan implementasi di daerah pudak ponorogo lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampus inovasi banggapens,487,1,2025-05-15,08:06:51,1.5587070397342533
Carousel,post kumpul proposal pkm seleksi internal halo sobat km pens telah nanti dan ketidakpastian soal pkm akhir momen yang ditunggutunggu datang juga buat kalian yang punya ide kreatif dan inovatif ini saat yang tepat buat wujud lewat pkm siap proposal kalian dari sekarang siapa tahu tahun ini jadi langkah awal kamu buat sampai pimnas info lebih lanjut cp group wa koordinasi pensidlinkbermanfaatpkm salam pkm center pens pkmpens pimnas pensmenujujuara,231,0,2025-05-09,14:51:50,0.737830586431583
Carousel,politeknik elektronika negeri pens gelar giat audiensi kait program beasiswa vivo nexgen scholars sama hoshizora foundation serta vivo indonesia dengan undang direktorat ajar dan mahasiswa belmawa menteri didik tinggi sains dan teknologi kemdiktisaintek pada rabu di ruang rapat direktur lantai dua gedung pascasarjana hadir langsung oleh plt direktur belmawa dr berry juliandi msi dan sambut hangat oleh direktur pens aliridho barakbah skom phd serta jajar direksi serta wakil dari hoshizora foundation dan vivo indonesia lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens,455,3,2025-05-09,10:41:30,1.4628848856522294
Image,direktur dan civitas akademika politeknik elektronika negeri ucap selamat dan sukses atas luncur program diktisaintek dampak moga program ini dapat jadi tuju tetap arah baru bijak menteri yang tuju untuk tingkat kualitas didik tinggi sains dan teknologi di indonesia pens bagai guru tinggi komitmen untuk jawab tantang kembang zaman hingga dampak untuk masyarakat dan negeri politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens,426,2,2025-05-08,13:32:34,1.3670627315702057
Carousel,cari calon mahasiswa baru yang mau kuliah gratis sampai lulus kamu punya mimpi kuliah di jurus sainsteknik yuk rapat karena hoshimin mau spill beasiswa dari vivo yang siap full cover uktmu lama semester nama beasiswa adalah vivo nexgen scholars nahh khusus buat kamu orang pilih akan dapat beasiswa tara dengan ukt hingga lulus tarik kan yuk swipe buat info lengkap,1747,51,2025-05-08,09:06:38,5.7429411013159575
Image,live sosialisasi simandiri pens yuk ngobrol bareng biar mantab pilih prodi di jalur seleksi simandiri sama bapak dr ir bambang sumantri st msc bambangsumantri wakil direktur bidang akademik pens dan bu andri suryandari andrisuryandari humas pens rabu mei wib live di instagram penseepis politeknik politeknikjoss pens pensjoss kampusinovasi banggapens seleksimandiri simandiripens,380,1,2025-05-06,19:12:27,1.2169413568417018
Carousel,kamu masih punya sempat besar di jalur seleksi simandiri pens masih ada sempat untuk kalian yang belum lolos snbp dan snbt jalur seleksi simandiri liput beberapa metode seleksi yaitu tes utbk simandiri nilai utbk nilai prestasi nilai raport buka lalu beberapa gelombang dan skema siap dan catat tanggal penting pendafataran dan informasi lengkap kunjung web pmbpensacid pmbpensacid pmbpensacid kami tunggu gabung kalian di kampusinovasi see you there politeknik politeknikjoss pens pensjoss simandiripens pmb jalurmandiri banggapens,3068,166,2025-05-03,15:11:32,10.329628210042161
Carousel,dalam rangka dorong organisasi mahasiswa untuk peduli serta kontribusi pada masyarakat menteri didik tinggi sains dan teknologi republik indonesia kembali ada program kuat kapasitas organisasi mahasiswa ppk ormawa pens bagai kampus vokasi unggul pun turut siap diri cara serius dalam program ini dengan gelar sosialisasi pada rabu tempat di ruang a gedung sarjana terap giat sebut undang zakha maisat eka darmawan sst mt bagai materi yang bahas kena susun sistematika proposal lengkap dapat baca di politeknik politeknikjoss pens pensjoss banggapens kampusinovasi kampustradisijuara ppkormawa ppkpens,904,0,2025-05-02,16:14:13,2.8874409096716493
Carousel,tepat pada hari jumat civitas akademika pens tengah langsung upacara untuk ingat hari didik nasional ingat yang laksana tiap tanggal mei ini tempat di ruang auditorium lt gedung pascasarjana yang pimpin oleh dr tri budi santoso st mt dengan penuh khidmat beberapa serta yang hadir pun lihat pakai pakai adat yang tambah harmonis upacara tema partisipasi semesta wujud didik mutu untuk semua giat sebut harap dapat ajak semua pihak untuk kontribusi lebih guna cipta sistem didik yang inklusif rata dan kualitas berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss banggapens kampusvokasi kampustradisijuara kampusinovasi haripendidikannasional hardiknas,325,0,2025-05-02,14:40:02,1.0380733358885907
Image,didik buka jalan tuju masa depan yang lebih cerah tiap ilmu yang ajar adalah langkah tuju ubah selamat hari didik mari terus nyala semangat ajar pens pensjoss politeknik politeknikjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi kampustradisijuara haripendidikannasional hardiknas,316,0,2025-05-02,10:11:26,1.0093266896639836
Carousel,dari anak buruh serabutan jadi lulus baik pens kisah firman adalah bukti bahwa batas bukan alas untuk henti mimpi sejak awal firman tahu jalan tuju bangku kuliah tidak mudah tapi ia percaya didik bisa buka jalan untuk masa depan yang jauhhh lebih baik dengan semangat dan kerja keras firman hasil bukti semuanyabahkan ia jadi lulus baik dan langsung dapat kerja belum wisuda kalau kamu mau punya cerita sama seperti firman langsung aja daftar beasiswa vivo nexgen scholars untuk kuliah di pens ya daftar ke bitlynexgenscholars beasiswapens vivonexgenscholars beasiswakuliah hoshizorafoundation,2270,11,2025-05-01,14:38:00,7.28567778203654
Image,hari ini kita raya tiap juang dedikasi dan kerja keras para kerja di seluruhxddunia terima kasih telah jadi tulang punggung maju dan gerak bangsa xd moga sejahtera adil dan lindung hak kerja terus jadi prioritasxdbersama xd politeknik politeknikjoss pens pensjoss banggapens kampusinovasixd kampustradisijuara hariburuhsedunia,213,0,2025-05-01,08:13:31,0.6803372939823688
